prog_name_en,recipient_city,year,agreement_value
Youth - Skills Link - Project,"Kamloops, British Columbia|Kamloops, Colombie-Britannique",2016,89213
Youth - Skills Link - Project,Kamsack,2006,47802
Youth - Skills Link - Project,Kamsack,2007,48092
Youth - Skills Link - Project,Kamsack,2008,98314
Youth - Skills Link - Project,Kamsack,2010,119958
Youth - Skills Link - Project,Kanesatake,2018,498041
Youth - Skills Link - Project,Kapuskasing,2006,285899
Youth - Skills Link - Project,Kapuskasing,2007,174493
Youth - Skills Link - Project,Kapuskasing,2008,587924
Youth - Skills Link - Project,Kapuskasing,2010,352542
Youth - Skills Link - Project,Kapuskasing,2013,129361
Youth - Skills Link - Project,Kazabazua,2019,175000
Youth - Skills Link - Project,Kehewin,2007,210152
Youth - Skills Link - Project,Kelowna,2006,420919
Youth - Skills Link - Project,Kelowna,2007,571110
Youth - Skills Link - Project,Kelowna,2008,320493
Youth - Skills Link - Project,Kelowna,2010,1565079
Youth - Skills Link - Project,Kelowna,2013,825475
Youth - Skills Link - Project,Kelowna,2014,543027
Youth - Skills Link - Project,Kelowna,2015,550597
Youth - Skills Link - Project,Kelowna,2016,499411
Youth - Skills Link - Project,"Kelowna, British Columbia|Kelowna, Colombie-Britannique",2017,940754
Youth - Skills Link - Project,Kemptville,2011,49754
Youth - Skills Link - Project,Kenora,2010,80251
Youth - Skills Link - Project,Kenora,2011,315355
Youth - Skills Link - Project,Kentville,2007,128675
Youth - Skills Link - Project,Kentville,2008,137805
Youth - Skills Link - Project,Kentville,2011,181555
Youth - Skills Link - Project,Kentville,2013,135901
Youth - Skills Link - Project,Kentville,2019,230757
Youth - Skills Link - Project,Killaloe,2013,271513
Youth - Skills Link - Project,Killam,2008,319382
Youth - Skills Link - Project,Killam,2016,224906
Youth - Skills Link - Project,"Killam, Alberta",2017,849272
Youth - Skills Link - Project,Kimberley,2006,104216
Youth - Skills Link - Project,Kimberley,2010,90735
Youth - Skills Link - Project,Kingston,2006,386685
Youth - Skills Link - Project,Kingston,2007,653662
Youth - Skills Link - Project,Kingston,2008,841910
Youth - Skills Link - Project,Kingston,2009,135734
Youth - Skills Link - Project,Kingston,2010,761968
Youth - Skills Link - Project,Kingston,2013,1038557
Youth - Skills Link - Project,Kingston,2014,164770
Youth - Skills Link - Project,Kingston,2015,360156
Youth - Skills Link - Project,Kingston,2016,648300
Youth - Skills Link - Project,"Kingston, Ontario",2016,1317468
Youth - Skills Link - Project,"Kingston, Ontario",2017,840313
Youth - Skills Link - Project,Kitchener,2006,1001910
Youth - Skills Link - Project,Kitchener,2007,617138
Youth - Skills Link - Project,Kitchener,2008,964708
Youth - Skills Link - Project,Kitchener,2010,503373
Youth - Skills Link - Project,Kitchener,2011,171842
Youth - Skills Link - Project,Kitchener,2013,183227
Youth - Skills Link - Project,Kitchener,2014,251301
Youth - Skills Link - Project,Kitchener,2016,855061
Youth - Skills Link - Project,Kitchener,2019,454645
Youth - Skills Link - Project,"Kitchener, Ontario",2017,1149759
Youth - Skills Link - Project,Kitigan Zibi Anishnabeg,2014,207572
Youth - Skills Link - Project,"Knutsford, British Columbia|Knutsford, Colombie-Britannique",2017,827435
Youth - Skills Link - Project,"Kuujjuaq, Quebec|Kuujjuaq, Québec",2018,2134777
Youth - Skills Link - Project,La Baie,2006,34528
Youth - Skills Link - Project,La Baie,2010,145306
Youth - Skills Link - Project,La Baie,2011,80954
Youth - Skills Link - Project,La Baie,2013,242907
Youth - Skills Link - Project,La Baie,2014,93255
Youth - Skills Link - Project,La Baie,2015,283597
Youth - Skills Link - Project,La Baie,2016,67775
Youth - Skills Link - Project,"La Baie, Quebec|La Baie, Québec",2017,558372
Youth - Skills Link - Project,La Malbaie,2008,43275
Youth - Skills Link - Project,La Malbaie,2010,174027
Youth - Skills Link - Project,La Malbaie,2013,177013
Youth - Skills Link - Project,La Ronge,2006,83697
Youth - Skills Link - Project,La Ronge,2007,82481
Youth - Skills Link - Project,La Ronge,2010,87787
Youth - Skills Link - Project,La Ronge,2013,179579
Youth - Skills Link - Project,La Ronge,2016,117316
Youth - Skills Link - Project,La Sarre,2008,45305
Youth - Skills Link - Project,La Sarre,2009,73786
Youth - Skills Link - Project,La Sarre,2010,66961
Youth - Skills Link - Project,La Sarre,2013,137628
Youth - Skills Link - Project,La Sarre,2019,86780
Youth - Skills Link - Project,La Tuque,2007,70339
Youth - Skills Link - Project,La Tuque,2008,159874
Youth - Skills Link - Project,La Tuque,2010,70245
Youth - Skills Link - Project,La Tuque,2013,73766
Youth - Skills Link - Project,La Tuque,2015,74507
Youth - Skills Link - Project,"La Tuque, Quebec|La Tuque, Québec",2016,116792
Youth - Skills Link - Project,LaCrete,2011,124254
Youth - Skills Link - Project,LaSalle,2006,148552
Youth - Skills Link - Project,LaSalle,2007,166003
Youth - Skills Link - Project,LaSalle,2008,237234
Youth - Skills Link - Project,LaSalle,2009,96338
Youth - Skills Link - Project,LaSalle,2011,502263
Youth - Skills Link - Project,LaSalle,2013,133921
Youth - Skills Link - Project,LaSalle,2014,358037
Youth - Skills Link - Project,LaSalle,2016,211960
Youth - Skills Link - Project,"LaSalle, Quebec|LaSalle, Québec",2017,895554
Youth - Skills Link - Project,Lac Du Bonnet,2006,73557
Youth - Skills Link - Project,Lac Du Bonnet,2007,93310
Youth - Skills Link - Project,Lac La Biche,2013,240689
Youth - Skills Link - Project,Lac La Biche,2015,160265
Youth - Skills Link - Project,Lac La Biche,2016,180632
Youth - Skills Link - Project,"Lac La Biche, Alberta",2017,787366
Youth - Skills Link - Project,Lac Simon,2010,71685
Youth - Skills Link - Project,Lac-Etchemin,2006,129822
Youth - Skills Link - Project,Lac-Etchemin,2007,112595
Youth - Skills Link - Project,Lac-Etchemin,2008,99479
Youth - Skills Link - Project,Lac-Etchemin,2009,98829
Youth - Skills Link - Project,Lac-Mégantic,2008,94741
Youth - Skills Link - Project,Lachine,2006,106117
Youth - Skills Link - Project,Lachine,2007,198518
Youth - Skills Link - Project,Lachine,2008,93371
Youth - Skills Link - Project,Lachine,2009,94489
Youth - Skills Link - Project,Lachine,2010,156617
Youth - Skills Link - Project,Lachine,2013,33732
Youth - Skills Link - Project,"Lachine, Quebec|Lachine, Québec",2017,332354
Youth - Skills Link - Project,Lachute,2007,219453
Youth - Skills Link - Project,Lachute,2008,99322
Youth - Skills Link - Project,Lachute,2010,127503
Youth - Skills Link - Project,Lachute,2013,97029
Youth - Skills Link - Project,Lachute,2014,102970
Youth - Skills Link - Project,Langley,2006,149763
Youth - Skills Link - Project,Langley,2007,291112
Youth - Skills Link - Project,Langley,2008,255449
Youth - Skills Link - Project,Langley,2009,257680
Youth - Skills Link - Project,Langley,2010,261799
Youth - Skills Link - Project,Langley,2011,517024
Youth - Skills Link - Project,Langley,2014,429757
Youth - Skills Link - Project,Langley,2019,638112
Youth - Skills Link - Project,"Langley, British Columbia|Langley, Colombie-Britannique",2017,913206
Youth - Skills Link - Project,Lasalle,2010,411695
Youth - Skills Link - Project,Laterriere,2008,70657
Youth - Skills Link - Project,Laterrière,2006,152053
Youth - Skills Link - Project,Laval,2006,1212130
Youth - Skills Link - Project,Laval,2007,1265484
Youth - Skills Link - Project,Laval,2008,1198179
Youth - Skills Link - Project,Laval,2009,300569
Youth - Skills Link - Project,Laval,2010,997193
Youth - Skills Link - Project,Laval,2011,364026
Youth - Skills Link - Project,Laval,2013,681606
Youth - Skills Link - Project,Laval,2014,351773
Youth - Skills Link - Project,Laval,2015,150036
Youth - Skills Link - Project,Laval,2016,357765
Youth - Skills Link - Project,Lawrencetown,2008,86913
Youth - Skills Link - Project,Lawrencetown,2009,36327
Youth - Skills Link - Project,Le Bic,2006,236475
Youth - Skills Link - Project,Le Bic,2008,227300
Youth - Skills Link - Project,Le Bic,2010,599203
Youth - Skills Link - Project,Lemoyne,2008,206679
Youth - Skills Link - Project,Lemoyne,2009,243846
Youth - Skills Link - Project,Lemoyne,2010,266650
Youth - Skills Link - Project,Lennoxville,2007,49565
Youth - Skills Link - Project,Lethbridge,2006,499056
Youth - Skills Link - Project,Lethbridge,2007,458885
Youth - Skills Link - Project,Lethbridge,2008,242719
Youth - Skills Link - Project,Lethbridge,2010,348485
Youth - Skills Link - Project,Lethbridge,2013,244370
Youth - Skills Link - Project,Lethbridge,2014,256976
Youth - Skills Link - Project,Lethbridge,2016,283520
Youth - Skills Link - Project,"Lethbridge, Alberta",2017,1071728
Youth - Skills Link - Project,Lewisporte,2006,127340
Youth - Skills Link - Project,Lewisporte,2008,195561
Youth - Skills Link - Project,Lillooet,2006,149841
Youth - Skills Link - Project,Lillooet,2007,109330
Youth - Skills Link - Project,Lillooet,2010,136989
Youth - Skills Link - Project,Lindsay,2008,184580
Youth - Skills Link - Project,Lindsay,2013,326070
Youth - Skills Link - Project,Lindsay,2015,451382
Youth - Skills Link - Project,"Lindsay, Ontario",2016,473291
Youth - Skills Link - Project,Lloydminster,2008,49757
Youth - Skills Link - Project,London,2006,1658971
Youth - Skills Link - Project,London,2007,612609
Youth - Skills Link - Project,London,2008,1637836
Youth - Skills Link - Project,London,2009,862196
Youth - Skills Link - Project,London,2010,825029
Youth - Skills Link - Project,London,2011,1051210
Youth - Skills Link - Project,London,2013,1765177
Youth - Skills Link - Project,London,2014,2005284
Youth - Skills Link - Project,London,2015,1230586
Youth - Skills Link - Project,London,2016,1907267
Youth - Skills Link - Project,"London, Ontario",2017,1284276
Youth - Skills Link - Project,Longlac,2006,61642
Youth - Skills Link - Project,Longlac,2007,59156
Youth - Skills Link - Project,Longlac,2010,126044
Youth - Skills Link - Project,Longueuil,2006,568878
Youth - Skills Link - Project,Longueuil,2007,324371
Youth - Skills Link - Project,Longueuil,2008,459005
Youth - Skills Link - Project,Longueuil,2009,112051
Youth - Skills Link - Project,Longueuil,2013,180527
Youth - Skills Link - Project,Longueuil,2016,427927
Youth - Skills Link - Project,Longueuil,2019,330033
Youth - Skills Link - Project,"Longueuil, Quebec|Longueuil, Québec",2017,405791
Youth - Skills Link - Project,Loretteville,2006,531858
Youth - Skills Link - Project,Louiseville,2006,146787
Youth - Skills Link - Project,Louiseville,2007,166463
Youth - Skills Link - Project,Louiseville,2008,123070
Youth - Skills Link - Project,Louiseville,2010,150729
Youth - Skills Link - Project,Louiseville,2013,46442
Youth - Skills Link - Project,Louiseville,2015,98246
Youth - Skills Link - Project,Louiseville,2016,90732
Youth - Skills Link - Project,"Louiseville, Quebec|Louiseville, Québec",2017,233918
Youth - Skills Link - Project,Lower Post,2006,147241
Youth - Skills Link - Project,Lower Sackville,2006,389010
Youth - Skills Link - Project,Lower Sackville,2008,89844
Youth - Skills Link - Project,Lower Sackville,2009,99876
Youth - Skills Link - Project,Lower Sackville,2010,99987
Youth - Skills Link - Project,Lower Sackville,2014,99773
Youth - Skills Link - Project,Lynn Lake,2006,36069
Youth - Skills Link - Project,Lynn Lake,2007,36779
Youth - Skills Link - Project,Lytton,2006,98752
Youth - Skills Link - Project,Lytton,2008,97094
Youth - Skills Link - Project,Lytton,2010,138703
Youth - Skills Link - Project,Lévis,2006,509568
Youth - Skills Link - Project,Lévis,2007,148852
Youth - Skills Link - Project,Lévis,2008,193889
Youth - Skills Link - Project,Lévis,2009,93553
Youth - Skills Link - Project,Lévis,2010,283876
Youth - Skills Link - Project,Lévis,2013,281520
Youth - Skills Link - Project,Lévis,2014,128201
Youth - Skills Link - Project,Lévis,2015,391282
Youth - Skills Link - Project,Lévis,2016,161798
Youth - Skills Link - Project,Magog,2006,104820
Youth - Skills Link - Project,Magog,2007,93722
Youth - Skills Link - Project,Magog,2010,95900
Youth - Skills Link - Project,Magog,2013,96000
Youth - Skills Link - Project,Maple Creek,2006,31500
Youth - Skills Link - Project,Maple Ridge,2006,634736
Youth - Skills Link - Project,Maple Ridge,2007,496021
Youth - Skills Link - Project,Maple Ridge,2008,485183
Youth - Skills Link - Project,Maple Ridge,2009,413435
Youth - Skills Link - Project,Maple Ridge,2010,997089
Youth - Skills Link - Project,Marieville,2006,207904
Youth - Skills Link - Project,Markham,2006,299445
Youth - Skills Link - Project,Markham,2007,198294
Youth - Skills Link - Project,Markham,2008,266608
Youth - Skills Link - Project,Markham,2009,286763
Youth - Skills Link - Project,Markham,2014,393192
Youth - Skills Link - Project,"Markham, Ontario",2017,1447870
Youth - Skills Link - Project,Marystown,2006,183518
Youth - Skills Link - Project,Marystown,2007,213696
Youth - Skills Link - Project,Marystown,2008,83621
Youth - Skills Link - Project,Marystown,2010,73823
Youth - Skills Link - Project,Marystown,2016,111887
Youth - Skills Link - Project,"Marystown, Newfoundland and Labrador|Marystown, Terre-Neuve-et-Labrador",2017,332999
Youth - Skills Link - Project,Mascouche,2006,142054
Youth - Skills Link - Project,Mascouche,2007,150288
Youth - Skills Link - Project,Mascouche,2013,135258
Youth - Skills Link - Project,Mascouche,2015,397604
Youth - Skills Link - Project,"Mascouche, Quebec|Mascouche, Québec",2017,1350534
Youth - Skills Link - Project,Masset,2008,116505
Youth - Skills Link - Project,Massett,2007,255942
Youth - Skills Link - Project,"Massett, British Columbia|Massett, Colombie-Britannique",2016,100559
Youth - Skills Link - Project,Matane,2006,100000
Youth - Skills Link - Project,Matane,2011,93977
Youth - Skills Link - Project,Matane,2014,169444
Youth - Skills Link - Project,Meadow Lake,2006,146199
Youth - Skills Link - Project,Meadow Lake,2007,313583
Youth - Skills Link - Project,Medicine Hat,2006,227611
Youth - Skills Link - Project,Medicine Hat,2007,286904
Youth - Skills Link - Project,Medicine Hat,2008,305938
Youth - Skills Link - Project,Medicine Hat,2010,301752
Youth - Skills Link - Project,Medicine Hat,2011,402551
Youth - Skills Link - Project,Medicine Hat,2013,556361
Youth - Skills Link - Project,Medicine Hat,2015,343623
Youth - Skills Link - Project,Medicine Hat,2016,341678
Youth - Skills Link - Project,Medicine Hat,2019,435783
Youth - Skills Link - Project,"Medicine Hat, Alberta",2016,243648
Youth - Skills Link - Project,Melfort,2006,29630
Youth - Skills Link - Project,Melfort,2007,260362
Youth - Skills Link - Project,Melfort,2008,151776
Youth - Skills Link - Project,Melita,2006,49298
Youth - Skills Link - Project,Melita,2007,73122
Youth - Skills Link - Project,Melita,2008,84601
Youth - Skills Link - Project,Melita,2010,71148
Youth - Skills Link - Project,Melville,2006,47367
Youth - Skills Link - Project,Melville,2007,72551
Youth - Skills Link - Project,Melville,2008,84588
Youth - Skills Link - Project,Melville,2011,182592
Youth - Skills Link - Project,Melville,2014,132811
Youth - Skills Link - Project,Melville,2016,341118
Youth - Skills Link - Project,Memramcook,2006,88491
Youth - Skills Link - Project,Memramcook,2007,163732
Youth - Skills Link - Project,Memramcook,2008,91499
Youth - Skills Link - Project,Mercier,2007,166798
Youth - Skills Link - Project,Merrickville,2010,554792
Youth - Skills Link - Project,Merritt,2006,93430
Youth - Skills Link - Project,Merritt,2007,99760
Youth - Skills Link - Project,Merritt,2008,99741
Youth - Skills Link - Project,Middle Musquodoboit,2007,197436
Youth - Skills Link - Project,Millet,2008,534565
Youth - Skills Link - Project,Minnedosa,2006,26872
Youth - Skills Link - Project,Minnedosa,2010,27062
Youth - Skills Link - Project,Mirabel,2010,98608
Youth - Skills Link - Project,Mirabel,2014,127092
Youth - Skills Link - Project,Mirabel,2016,339428
Youth - Skills Link - Project,Miramichi,2006,56875
Youth - Skills Link - Project,Miramichi,2007,87941
Youth - Skills Link - Project,Mission,2006,289016
Youth - Skills Link - Project,Mission,2007,219358
Youth - Skills Link - Project,Mission,2008,664892
Youth - Skills Link - Project,Mission,2009,387061
Youth - Skills Link - Project,Mission,2011,368498
Youth - Skills Link - Project,Mission,2013,516551
Youth - Skills Link - Project,Mississaga,2010,479822
Youth - Skills Link - Project,Mississauga,2006,1505590
Youth - Skills Link - Project,Mississauga,2007,786504
Youth - Skills Link - Project,Mississauga,2008,660136
Youth - Skills Link - Project,Mississauga,2009,213350
Youth - Skills Link - Project,Mississauga,2010,941969
Youth - Skills Link - Project,Mississauga,2011,657833
Youth - Skills Link - Project,Mississauga,2014,459473
Youth - Skills Link - Project,Mississauga,2015,440055
Youth - Skills Link - Project,Mississauga,2016,1521715
Youth - Skills Link - Project,"Mississauga, Ontario",2016,438082
Youth - Skills Link - Project,"Mississauga, Ontario",2018,1102446
Youth - Skills Link - Project,Moncton,2006,1042160
Youth - Skills Link - Project,Moncton,2007,847812
Youth - Skills Link - Project,Moncton,2008,881065
Youth - Skills Link - Project,Moncton,2009,72075
Youth - Skills Link - Project,Moncton,2010,546339
Youth - Skills Link - Project,Moncton,2011,176027
Youth - Skills Link - Project,Moncton,2013,329926
Youth - Skills Link - Project,Moncton,2014,95961
Youth - Skills Link - Project,Moncton,2015,237170
Youth - Skills Link - Project,Moncton,2016,181881
Youth - Skills Link - Project,"Moncton, New Brunswick|Moncton, Nouveau-Brunswick",2016,87194
Youth - Skills Link - Project,"Moncton, New Brunswick|Moncton, Nouveau-Brunswick",2017,407303
Youth - Skills Link - Project,Mont St-Hilaire,2010,129849
Youth - Skills Link - Project,Mont St-Hilaire,2011,955298
Youth - Skills Link - Project,Mont-Joli,2006,49995
Youth - Skills Link - Project,Mont-Joli,2007,30730
Youth - Skills Link - Project,Mont-Joli,2008,49980
Youth - Skills Link - Project,Mont-Joli,2010,49997
Youth - Skills Link - Project,Mont-Laurier,2006,452578
Youth - Skills Link - Project,Mont-Laurier,2008,149674
Youth - Skills Link - Project,Mont-Saint-Hilaire,2006,293479
Youth - Skills Link - Project,Mont-Saint-Hilaire,2007,108157
Youth - Skills Link - Project,Mont-Saint-Hilaire,2008,127588
Youth - Skills Link - Project,Mont-Saint-Hilaire,2014,270511
Youth - Skills Link - Project,"Mont-Saint-Hilaire, Quebec|Mont-Saint-Hilaire, Québec",2017,131764
Youth - Skills Link - Project,Mont-Tremblant,2013,93406
Youth - Skills Link - Project,Montague,2007,151204
Youth - Skills Link - Project,Montague,2008,94952
Youth - Skills Link - Project,Montague,2009,94151
Youth - Skills Link - Project,Montague,2011,117751
Youth - Skills Link - Project,Montmagny,2014,144941
Youth - Skills Link - Project,Montmagny,2016,163347
Youth - Skills Link - Project,"Montmagny, Quebec|Montmagny, Québec",2017,388011
Youth - Skills Link - Project,Montreal,2010,4565794
Youth - Skills Link - Project,Montreal,2011,2351234
Youth - Skills Link - Project,Montreal,2013,3012519
Youth - Skills Link - Project,Montreal,2016,2114166
Youth - Skills Link - Project,Montreal-Nord,2013,191177
Youth - Skills Link - Project,Montreal-North,2010,360035
Youth - Skills Link - Project,Montréal,2006,5698320
Youth - Skills Link - Project,Montréal,2007,4979091
Youth - Skills Link - Project,Montréal,2008,5853942
Youth - Skills Link - Project,Montréal,2009,1786123
Youth - Skills Link - Project,Montréal,2013,750830
Youth - Skills Link - Project,Montréal,2014,1386963
Youth - Skills Link - Project,Montréal,2015,1243381
Youth - Skills Link - Project,Montréal,2017,552743
Youth - Skills Link - Project,Montréal,2019,1555284
Youth - Skills Link - Project,"Montréal, Quebec|Montréal, Québec",2016,458016
Youth - Skills Link - Project,"Montréal, Quebec|Montréal, Québec",2017,7890698
Youth - Skills Link - Project,"Montréal, Quebec|Montréal, Québec",2018,1127660
Youth - Skills Link - Project,Montréal-Nord,2006,72190
Youth - Skills Link - Project,Montréal-Nord,2007,76700
Youth - Skills Link - Project,Montréal-Nord,2008,89514
Youth - Skills Link - Project,Montréal-Nord,2017,872149
Youth - Skills Link - Project,"Montréal-Nord, Quebec|Montréal-Nord, Québec",2017,850965
Youth - Skills Link - Project,Moonbeam,2010,48780
Youth - Skills Link - Project,Moose Jaw,2006,159087
Youth - Skills Link - Project,Moose Jaw,2008,298005
Youth - Skills Link - Project,Moose Jaw,2013,194053
Youth - Skills Link - Project,Morell,2006,424127
Youth - Skills Link - Project,Morell,2007,179077
Youth - Skills Link - Project,Morell,2008,319916
Youth - Skills Link - Project,Morell,2009,98900
Youth - Skills Link - Project,Morell,2010,53588
Youth - Skills Link - Project,Morell,2011,85372
Youth - Skills Link - Project,Morell,2013,84885
Youth - Skills Link - Project,Morell,2014,85963
Youth - Skills Link - Project,Morinville,2006,132435
Youth - Skills Link - Project,Morinville,2007,90931
Youth - Skills Link - Project,Morinville,2008,253409
Youth - Skills Link - Project,Morinville,2010,319537
Youth - Skills Link - Project,Morris,2007,72310
Youth - Skills Link - Project,Morris,2008,77288
Youth - Skills Link - Project,Morriston,2007,464558
Youth - Skills Link - Project,Mount Pleasant,2008,262162
Youth - Skills Link - Project,Musgravetown,2006,127065
Youth - Skills Link - Project,Musgravetown,2008,87773
Youth - Skills Link - Project,Musgravetown,2010,92527
Youth - Skills Link - Project,Musquobodoit Hbr,2008,94916
Youth - Skills Link - Project,Musquodoboit Harbour,2007,97984
Youth - Skills Link - Project,Musquodoboit Harbour,2008,94557
Youth - Skills Link - Project,Musquodoboit Harbour,2019,310066
Youth - Skills Link - Project,Nakusp,2006,146534
Youth - Skills Link - Project,Nakusp,2007,146632
Youth - Skills Link - Project,Nakusp,2008,192106
Youth - Skills Link - Project,Nakusp,2010,94179
Youth - Skills Link - Project,Nanaimo,2006,642571
Youth - Skills Link - Project,Nanaimo,2007,336234
Youth - Skills Link - Project,Nanaimo,2008,814346
Youth - Skills Link - Project,Nanaimo,2009,446319
Youth - Skills Link - Project,Nanaimo,2010,98409
Youth - Skills Link - Project,Nanaimo,2011,1464100
Youth - Skills Link - Project,Nanaimo,2014,684606
Youth - Skills Link - Project,Nanaimo,2016,571381
Youth - Skills Link - Project,"Nanaimo, British Columbia|Nanaimo, Colombie-Britannique",2017,1377016
Youth - Skills Link - Project,Neepawa,2006,49787
Youth - Skills Link - Project,Neepawa,2013,28864
Youth - Skills Link - Project,Nelson,2006,61743
Youth - Skills Link - Project,Nelson,2013,307055
Youth - Skills Link - Project,Nelson,2015,143453
Youth - Skills Link - Project,"Nelson, British Columbia|Nelson, Colombie-Britannique",2016,139941
Youth - Skills Link - Project,Nepean,2014,334628
Youth - Skills Link - Project,New Aiyansh,2007,82810
Youth - Skills Link - Project,New Aiyansh,2009,89955
Youth - Skills Link - Project,New Carlisle,2007,49279
Youth - Skills Link - Project,New Carlisle,2008,98037
Youth - Skills Link - Project,New Carlisle,2010,149995
Youth - Skills Link - Project,New Carlisle,2013,115199
Youth - Skills Link - Project,"New Carlisle, Quebec|New Carlisle, Québec",2017,448954
Youth - Skills Link - Project,New Glasgow,2006,69081
Youth - Skills Link - Project,New Glasgow,2008,86290
Youth - Skills Link - Project,New Glasgow,2011,498723
Youth - Skills Link - Project,New Glasgow,2013,321401
Youth - Skills Link - Project,New Glasgow,2014,198950
Youth - Skills Link - Project,New Glasgow,2015,149075
Youth - Skills Link - Project,"New Liskeard, Ontario",2017,315020
Youth - Skills Link - Project,New Minas,2006,148984
Youth - Skills Link - Project,New Minas,2007,226629
Youth - Skills Link - Project,New Minas,2008,241255
Youth - Skills Link - Project,New Perlican,2007,95209
Youth - Skills Link - Project,"New Richmond, Quebec|New Richmond, Québec",2017,255370
Youth - Skills Link - Project,New Waterford,2006,147457
Youth - Skills Link - Project,New Waterford,2007,424257
Youth - Skills Link - Project,New Waterford,2011,81979
Youth - Skills Link - Project,New Westminster,2006,861888
Youth - Skills Link - Project,New Westminster,2007,575532
Youth - Skills Link - Project,New Westminster,2008,1092463
Youth - Skills Link - Project,New Westminster,2009,902209
Youth - Skills Link - Project,New Westminster,2013,466070
Youth - Skills Link - Project,New Westminster,2019,785584
Youth - Skills Link - Project,"New Westminster, British Columbia|New Westminster, Colombie-Britannique",2016,152427
Youth - Skills Link - Project,"New Westminster, British Columbia|New Westminster, Colombie-Britannique",2017,1239193
Youth - Skills Link - Project,Newmarket,2007,383966
Youth - Skills Link - Project,Newmarket,2008,586355
Youth - Skills Link - Project,Newmarket,2009,835862
Youth - Skills Link - Project,Newmarket,2010,673038
Youth - Skills Link - Project,Newmarket,2014,411349
Youth - Skills Link - Project,Newmarket,2015,429297
Youth - Skills Link - Project,Newmarket,2016,832843
Youth - Skills Link - Project,Newtown,2007,146600
Youth - Skills Link - Project,Niagara-on-the-Lake,2006,294489
Youth - Skills Link - Project,Niagara-on-the-Lake,2007,311355
Youth - Skills Link - Project,Nicolet,2006,126243
Youth - Skills Link - Project,Nicolet,2008,184346
Youth - Skills Link - Project,Nicolet,2010,158709
Youth - Skills Link - Project,Nicolet,2013,187232
Youth - Skills Link - Project,Nicolet,2015,146674
Youth - Skills Link - Project,"Nicolet, Quebec|Nicolet, Québec",2017,424868
Youth - Skills Link - Project,Nipawin,2006,60000
Youth - Skills Link - Project,Nipawin,2008,81589
Youth - Skills Link - Project,Nipawin,2009,82364
Youth - Skills Link - Project,Norris Arm,2006,53859
Youth - Skills Link - Project,North Battleford,2006,80367
Youth - Skills Link - Project,North Battleford,2010,77624
Youth - Skills Link - Project,North Bay,2007,243054
Youth - Skills Link - Project,North Bay,2008,350649
Youth - Skills Link - Project,North Bay,2010,41515
Youth - Skills Link - Project,North Bay,2013,87348
Youth - Skills Link - Project,North Bay,2016,214662
Youth - Skills Link - Project,North Bay,2019,137459
Youth - Skills Link - Project,North Vancouver,2006,217493
Youth - Skills Link - Project,North Vancouver,2007,299051
Youth - Skills Link - Project,North Vancouver,2008,322541
Youth - Skills Link - Project,North Vancouver,2013,1057892
Youth - Skills Link - Project,North Vancouver,2015,454978
Youth - Skills Link - Project,North Vancouver,2016,445471
Youth - Skills Link - Project,"North Vancouver, British Columbia|North Vancouver, Colombie-Britannique",2017,1240728
Youth - Skills Link - Project,North York,2010,212543
Youth - Skills Link - Project,"North York, Ontario",2017,1256993
Youth - Skills Link - Project,Norton,2006,47416
Youth - Skills Link - Project,Norton,2008,35104
Youth - Skills Link - Project,OTTAWA,2019,4453166
Youth - Skills Link - Project,Oakville,2006,321109
Youth - Skills Link - Project,Oakville,2008,268981
Youth - Skills Link - Project,Oakville,2010,435541
Youth - Skills Link - Project,Ohsweken,2006,110000
Youth - Skills Link - Project,Ohsweken,2007,262228
Youth - Skills Link - Project,Ohsweken,2008,73798
Youth - Skills Link - Project,Ohsweken,2019,3000000
Youth - Skills Link - Project,"Opaskwayak, Manitoba",2017,148049
Youth - Skills Link - Project,Orangeville,2013,413573
Youth - Skills Link - Project,Orangeville,2015,452527
Youth - Skills Link - Project,"Orangeville, Ontario",2016,454515
Youth - Skills Link - Project,Orillia,2014,378452
Youth - Skills Link - Project,Orillia,2016,564406
Youth - Skills Link - Project,"Orillia, Ontario",2017,276642
Youth - Skills Link - Project,Ormstown,2009,143031
Youth - Skills Link - Project,Ormstown,2010,142136
Youth - Skills Link - Project,Ormstown,2015,171640
Youth - Skills Link - Project,"Ormstown, Quebec|Ormstown, Québec",2017,409416
Youth - Skills Link - Project,Oromocto,2008,376257
Youth - Skills Link - Project,Oromocto,2010,477853
Youth - Skills Link - Project,Oshawa,2010,90143
Youth - Skills Link - Project,Oshawa,2014,351115
Youth - Skills Link - Project,Ottawa,2006,1565989
Youth - Skills Link - Project,Ottawa,2007,2052815
Youth - Skills Link - Project,Ottawa,2008,1635742
Youth - Skills Link - Project,Ottawa,2009,818810
Youth - Skills Link - Project,Ottawa,2010,1671405
Youth - Skills Link - Project,Ottawa,2011,1050041
Youth - Skills Link - Project,Ottawa,2012,328269
Youth - Skills Link - Project,Ottawa,2013,773525
Youth - Skills Link - Project,Ottawa,2014,710596
Youth - Skills Link - Project,Ottawa,2015,318755
Youth - Skills Link - Project,Ottawa,2016,550863
Youth - Skills Link - Project,Ottawa,2019,2270823
Youth - Skills Link - Project,"Ottawa, Ontario",2016,372220
Youth - Skills Link - Project,"Ottawa, Ontario",2017,5491740
Youth - Skills Link - Project,Owen Sound,2006,481436
Youth - Skills Link - Project,Owen Sound,2008,291314
Youth - Skills Link - Project,Owen Sound,2010,211980
